STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,partner,Geopolitical entity (partner),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2015,,12629,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2016,,57390,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2017,,44880,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2018,,40530,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2019,,33717,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2020,,24031,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2021,,30646,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2022,,45602,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DE,Germany,2023,,43544,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2013,,402,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2014,,467,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2015,,524,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2016,,465,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2017,,539,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2018,,527,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2019,,509,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2020,,494,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2021,,427,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2022,,611,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,DK,Denmark,2023,,598,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2015,,713,,be,"break in time series, estimated",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2016,,738,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2017,,670,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2018,,90,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2019,,637,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2020,,505,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2021,,433,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2022,,1039,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EE,Estonia,2023,,286,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2016,,0,,b,break in time series,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EL,Greece,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ES,Spain,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2013,,18758,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2014,,25123,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2015,,35430,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2016,,70790,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2017,,60326,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2018,,53123,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2019,,46341,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2020,,35531,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2021,,45985,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2022,,62081,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2023,,74543,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2013,,321,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2014,,329,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2015,,539,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2016,,238,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2017,,1282,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2018,,252,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2019,,67,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2020,,603,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2021,,970,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2022,,213,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FI,Finland,2023,,189,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2022,,0,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,FR,France,2023,,0,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2013,,131,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2014,,113,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2015,,75,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2016,,90,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2017,,765,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2018,,419,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2019,,506,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2020,,1052,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2021,,1047,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2022,,1239,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HR,Croatia,2023,,1174,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2013,,258,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2014,,175,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2015,,92,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2016,,47,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2017,,92,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2018,,79,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2019,,84,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2020,,85,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2021,,76,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2022,,94,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,HU,Hungary,2023,,189,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IE,Ireland,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2013,,77,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2014,,67,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2015,,69,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2016,,61,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2017,,106,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2018,,153,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2019,,171,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2020,,179,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2021,,94,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2022,,124,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IS,Iceland,2023,,220,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2013,,9,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2014,,4,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2015,,2,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2016,,2,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2017,,2,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2018,,5,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2019,,10,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2020,,7,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2021,,7,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2022,,1,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LI,Liechtenstein,2023,,11,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2021,,4,,,,,
